#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100002160000000,0.005744211,0.009665784,-0.017340251,-0.004981724,0.000097319,-9.731640915
100002170000000,0.004458098,0.004831123,-0.017209737,0.002566425,-0.011455042,-9.730907918
100002180000000,0.007448955,0.009688439,-0.014510121,0.005602947,0.001997707,-9.717231703
100002190000000,0.001256146,0.005757956,-0.014402886,0.002386040,0.003349761,-9.719821707
100002200000000,-0.000382880,0.009604730,-0.014998206,-0.002760010,0.012486360,-9.721930715
100002210000000,0.003984849,0.006393161,-0.013099494,-0.003382432,0.010739018,-9.726694566
100002220000000,-0.001961992,0.012997403,-0.016549934,0.012855907,-0.003021140,-9.730485689
100002230000000,0.002909024,0.009557353,-0.013126458,-0.003202601,-0.005768842,-9.736940217
100002240000000,0.002789448,0.009996091,-0.012275005,0.004699051,-0.008787188,-9.734241090
100002250000000,0.004785137,0.004289615,-0.009764364,0.006829327,-0.006524997,-9.728881713
100002260000000,0.008720976,0.017311364,-0.018776052,-0.003340007,-0.001782697,-9.741735660
100002270000000,0.007925297,0.009936309,-0.010528801,-0.006088003,0.006703617,-9.719015016
100002280000000,0.005059667,0.011268929,-0.016008385,-0.000020136,0.004807890,-9.728405282
100002290000000,0.000824770,0.010664390,-0.012907293,0.000981438,0.006018993,-9.726831805
100002300000000,0.002305735,0.018010910,-0.012217559,0.005128529,-0.001069459,-9.731189593
100002310000000,0.003809294,0.015036056,-0.016970333,0.006470685,-0.005042790,-9.740201874
100002320000000,0.001166502,0.010685661,-0.013349698,-0.013519826,0.003009944,-9.728580835
100002330000000,0.003993403,0.019420162,-0.015693629,0.004564639,0.006585780,-9.724240507
100002340000000,0.002692250,0.016113982,-0.012220521,0.007216627,0.003883156,-9.721899290
100002350000000,0.007412294,0.016874344,-0.016871412,0.010496937,0.007081164,-9.727481086
100002360000000,0.003692636,0.017639520,-0.014028860,0.007746527,-0.001756885,-9.724370042
100002370000000,0.000478415,0.017487083,-0.010347689,-0.003143502,0.010024493,-9.730458344
100002380000000,0.005177618,0.016856331,-0.012947758,0.003007187,0.001364141,-9.734792307
100002390000000,0.005637979,0.019544286,-0.009569197,-0.005029240,0.008430483,-9.730743615
100002400000000,0.002886691,0.019345025,-0.011337529,-0.000651728,-0.010608560,-9.740984592
100002410000000,0.005305641,0.021375292,-0.015181197,0.000198728,0.004915598,-9.731554049
100002420000000,0.009025636,0.020917774,-0.011773258,0.007994565,0.000720596,-9.726674307
100002430000000,0.002467945,0.020139338,-0.009659584,0.011010566,-0.003861745,-9.731867742
100002440000000,-0.000660936,0.015417011,-0.009946588,0.004527268,0.007877987,-9.724522798
100002450000000,0.003381270,0.018286664,-0.009163152,-0.001022772,0.000789206,-9.741282959
100002460000000,0.010591904,0.019411829,-0.007645528,0.005080414,-0.006591625,-9.728030787
100002470000000,0.004253806,0.024367015,-0.008331593,0.003443824,-0.002331962,-9.726827471
100002480000000,0.003797878,0.021419229,-0.009213002,0.003416094,0.003397860,-9.721608785
100002490000000,0.003501445,0.020151011,-0.006099055,-0.001096363,-0.002134584,-9.727699968
100002500000000,0.004501537,0.019459285,-0.008436445,0.015883406,-0.008741903,-9.729655199
100002510000000,0.006527251,0.026143883,-0.011731140,-0.005741959,0.000222785,-9.728767454
100002520000000,0.004192291,0.028354094,-0.008345985,0.007601004,-0.006011417,-9.732228470
100002530000000,0.006455354,0.027728814,-0.010958985,0.004007412,0.007486823,-9.734918769
100002540000000,0.006770712,0.026119823,-0.009821111,0.000290586,-0.001323772,-9.715339621
100002550000000,0.008795841,0.022965598,-0.004099168,-0.003314691,0.000748258,-9.742888792
100002560000000,0.005254810,0.021997135,-0.010199531,-0.010043273,-0.000255196,-9.738980445
100002570000000,0.006130436,0.025331480,-0.006535047,-0.004885565,-0.001547880,-9.726815280
100002580000000,0.003815775,0.028414954,-0.010594279,-0.006416370,0.001064450,-9.723240487
100002590000000,0.008288061,0.026862654,-0.002607943,0.008093662,-0.003957499,-9.727719052
100002600000000,0.006814384,0.027193022,-0.008721559,-0.012162587,-0.001346103,-9.724913511
100002610000000,-0.002199737,0.024670565,-0.008407718,0.004717447,0.000710133,-9.736633196
100002620000000,0.002059271,0.031481135,-0.010604337,-0.002257781,0.005351218,-9.724190272
100002630000000,0.007336109,0.026164856,-0.007434611,0.006197824,-0.000201740,-9.726368325
100002640000000,0.004552488,0.024273217,-0.008115590,0.001953934,0.001579798,-9.728009680
100002650000000,0.005555663,0.028647375,-0.004996787,0.008023582,0.004411732,-9.727746448
100002660000000,0.007396788,0.025455041,-0.004797879,0.014969601,0.000256338,-9.724388022
100002670000000,0.006022824,0.035082140,-0.005567962,-0.001039358,-0.008052233,-9.736324110
100002680000000,0.004560290,0.030197406,-0.003820937,0.001769481,-0.003650627,-9.723437530
100002690000000,0.006791633,0.033436504,-0.003213679,-0.009253022,0.002520022,-9.730227926
100002700000000,0.001877971,0.028953730,-0.003347793,-0.000657659,0.001330463,-9.731207600
100002710000000,0.005567821,0.030427214,-0.009448999,-0.009250191,-0.004689563,-9.724150047
100002720000000,0.008814370,0.027897740,-0.008371598,-0.003283143,-0.001264933,-9.729390967
100002730000000,0.007445646,0.032868552,-0.006298566,-0.001994049,0.003691588,-9.725367030
