#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100002190000000,2.060457,1.159114,0.499180,0.963832,0.021625,-0.082451,0.252512,0.888256,0.499886,-0.000774
100002200000000,2.069208,1.164039,0.499182,0.963790,0.021752,-0.082940,0.252501,0.873541,0.491603,-0.000907
100002210000000,2.077811,1.168880,0.499183,0.963750,0.021873,-0.083403,0.252490,0.858738,0.483269,-0.001042
100002220000000,2.086264,1.173637,0.499181,0.963712,0.021988,-0.083840,0.252480,0.843850,0.474889,-0.001180
100002230000000,2.094566,1.178310,0.499178,0.963676,0.022095,-0.084250,0.252471,0.828883,0.466463,-0.001321
100002240000000,2.102717,1.182897,0.499172,0.963643,0.022195,-0.084633,0.252462,0.813842,0.457996,-0.001464
100002250000000,2.110716,1.187398,0.499164,0.963611,0.022288,-0.084990,0.252454,0.798731,0.449490,-0.001609
100002260000000,2.118563,1.191814,0.499154,0.963582,0.022374,-0.085319,0.252446,0.783554,0.440947,-0.001756
100002270000000,2.126256,1.196143,0.499143,0.963556,0.022452,-0.085620,0.252439,0.768319,0.432371,-0.001905
100002280000000,2.133795,1.200386,0.499128,0.963531,0.022524,-0.085893,0.252433,0.753028,0.423764,-0.002055
